image_id,filename,filepath,true_class,model,predicted_class,confidence,failure_type,selection_reason,target_layer,gradcam_filepath
74,glioma/Te-gl_166.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_166.jpg,glioma,EfficientNetB0,glioma,0.97412109375,pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A wrong B correct,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img74_pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0.png
0,glioma/Te-gl_1.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_1.jpg,glioma,VGG16,meningioma,0.47705078125,pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A wrong B correct,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img0_pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0.png
0,glioma/Te-gl_1.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_1.jpg,glioma,EfficientNetB0,glioma,0.552734375,pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A wrong B correct,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img0_pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0.png
144,glioma/Te-gl_229.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_229.jpg,glioma,VGG16,meningioma,0.97802734375,pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A wrong B correct,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img144_pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0.png
144,glioma/Te-gl_229.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_229.jpg,glioma,EfficientNetB0,glioma,0.83642578125,pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A wrong B correct,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img144_pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0.png
129,glioma/Te-gl_215.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_215.jpg,glioma,VGG16,meningioma,0.474853515625,pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A wrong B correct,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img129_pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0.png
129,glioma/Te-gl_215.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_215.jpg,glioma,EfficientNetB0,glioma,0.89892578125,pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A wrong B correct,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img129_pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0.png
446,meningioma/Te-aug-me_48.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-aug-me_48.jpg,meningioma,VGG16,pituitary,0.73046875,pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A wrong B correct,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img446_pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0.png
446,meningioma/Te-aug-me_48.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-aug-me_48.jpg,meningioma,EfficientNetB0,meningioma,0.537109375,pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A wrong B correct,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img446_pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0.png
79,glioma/Te-gl_170.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_170.jpg,glioma,VGG16,meningioma,0.7802734375,pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A wrong B correct,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img79_pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0.png
79,glioma/Te-gl_170.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_170.jpg,glioma,EfficientNetB0,glioma,0.77392578125,pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A wrong B correct,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img79_pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0.png
1175,notumor/Te-no_77.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/notumor/Te-no_77.jpg,notumor,VGG16,meningioma,0.568359375,pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A wrong B correct,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img1175_pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0.png
1175,notumor/Te-no_77.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/notumor/Te-no_77.jpg,notumor,EfficientNetB0,notumor,0.90234375,pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A wrong B correct,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img1175_pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0.png
209,glioma/Te-gl_288.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_288.jpg,glioma,VGG16,meningioma,0.66650390625,pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A wrong B correct,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img209_pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0.png
209,glioma/Te-gl_288.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_288.jpg,glioma,EfficientNetB0,glioma,0.97705078125,pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A wrong B correct,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img209_pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0.png
212,glioma/Te-gl_290.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_290.jpg,glioma,VGG16,meningioma,0.50439453125,pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A wrong B correct,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img212_pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0.png
212,glioma/Te-gl_290.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_290.jpg,glioma,EfficientNetB0,glioma,0.7939453125,pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: A wrong B correct,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img212_pairwise_A_wrong_B_correct_VGG16_vs_EfficientNetB0.png
99,glioma/Te-gl_189.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_189.jpg,glioma,VGG16,notumor,0.927734375,pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: both wrong different preds,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img99_pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0.png
99,glioma/Te-gl_189.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_189.jpg,glioma,EfficientNetB0,meningioma,0.900390625,pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: both wrong different preds,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img99_pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0.png
38,glioma/Te-gl_133.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_133.jpg,glioma,VGG16,meningioma,0.62939453125,pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: both wrong different preds,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img38_pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0.png
38,glioma/Te-gl_133.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_133.jpg,glioma,EfficientNetB0,notumor,0.38037109375,pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: both wrong different preds,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img38_pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0.png
262,glioma/Te-gl_335.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_335.jpg,glioma,VGG16,meningioma,1.0,pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: both wrong different preds,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img262_pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0.png
262,glioma/Te-gl_335.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_335.jpg,glioma,EfficientNetB0,notumor,0.55126953125,pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: both wrong different preds,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img262_pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0.png
127,glioma/Te-gl_213.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_213.jpg,glioma,VGG16,pituitary,0.40576171875,pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: both wrong different preds,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img127_pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0.png
127,glioma/Te-gl_213.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_213.jpg,glioma,EfficientNetB0,meningioma,0.490966796875,pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: both wrong different preds,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img127_pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0.png
1497,pituitary/Te-pi_367.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/pituitary/Te-pi_367.jpg,pituitary,VGG16,meningioma,0.68310546875,pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: both wrong different preds,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img1497_pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0.png
1497,pituitary/Te-pi_367.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/pituitary/Te-pi_367.jpg,pituitary,EfficientNetB0,glioma,0.8173828125,pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: both wrong different preds,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img1497_pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0.png
280,glioma/Te-gl_351.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_351.jpg,glioma,VGG16,pituitary,0.5126953125,pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: both wrong different preds,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img280_pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0.png
280,glioma/Te-gl_351.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_351.jpg,glioma,EfficientNetB0,meningioma,0.76318359375,pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: both wrong different preds,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img280_pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0.png
75,glioma/Te-gl_167.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_167.jpg,glioma,VGG16,notumor,0.5263671875,pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: both wrong different preds,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img75_pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0.png
75,glioma/Te-gl_167.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_167.jpg,glioma,EfficientNetB0,pituitary,0.74951171875,pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: both wrong different preds,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img75_pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0.png
66,glioma/Te-gl_159.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_159.jpg,glioma,VGG16,notumor,0.67041015625,pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: both wrong different preds,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img66_pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0.png
66,glioma/Te-gl_159.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_159.jpg,glioma,EfficientNetB0,meningioma,0.437255859375,pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: both wrong different preds,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img66_pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0.png
197,glioma/Te-gl_277.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_277.jpg,glioma,VGG16,meningioma,0.6083984375,pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: both wrong different preds,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img197_pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0.png
197,glioma/Te-gl_277.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_277.jpg,glioma,EfficientNetB0,notumor,0.8154296875,pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: both wrong different preds,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img197_pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0.png
238,glioma/Te-gl_313.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_313.jpg,glioma,VGG16,meningioma,0.55810546875,pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: both wrong different preds,block5_conv3,/kaggle/working/results/explainability/gradcam/VGG16/img238_pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0.png
238,glioma/Te-gl_313.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_313.jpg,glioma,EfficientNetB0,notumor,0.86767578125,pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0,VGG16 vs EfficientNetB0: both wrong different preds,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img238_pairwise_both_wrong_different_preds_VGG16_vs_EfficientNetB0.png
167,glioma/Te-gl_25.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_25.jpg,glioma,ResNet50,glioma,0.9873046875,pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A correct B wrong,conv5_block3_3_conv,/kaggle/working/results/explainability/gradcam/ResNet50/img167_pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0.png
167,glioma/Te-gl_25.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_25.jpg,glioma,EfficientNetB0,meningioma,0.72021484375,pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A correct B wrong,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img167_pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0.png
43,glioma/Te-gl_138.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_138.jpg,glioma,ResNet50,glioma,0.97607421875,pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A correct B wrong,conv5_block3_3_conv,/kaggle/working/results/explainability/gradcam/ResNet50/img43_pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0.png
43,glioma/Te-gl_138.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_138.jpg,glioma,EfficientNetB0,meningioma,0.80908203125,pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A correct B wrong,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img43_pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0.png
527,meningioma/Te-me_120.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_120.jpg,meningioma,ResNet50,meningioma,0.99609375,pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A correct B wrong,conv5_block3_3_conv,/kaggle/working/results/explainability/gradcam/ResNet50/img527_pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0.png
527,meningioma/Te-me_120.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_120.jpg,meningioma,EfficientNetB0,glioma,0.8154296875,pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A correct B wrong,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img527_pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0.png
455,meningioma/Te-aug-me_56.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-aug-me_56.jpg,meningioma,ResNet50,meningioma,0.85693359375,pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A correct B wrong,conv5_block3_3_conv,/kaggle/working/results/explainability/gradcam/ResNet50/img455_pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0.png
455,meningioma/Te-aug-me_56.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-aug-me_56.jpg,meningioma,EfficientNetB0,glioma,0.6962890625,pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A correct B wrong,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img455_pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0.png
355,glioma/Te-gl_59.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_59.jpg,glioma,ResNet50,glioma,0.56591796875,pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A correct B wrong,conv5_block3_3_conv,/kaggle/working/results/explainability/gradcam/ResNet50/img355_pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0.png
355,glioma/Te-gl_59.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_59.jpg,glioma,EfficientNetB0,notumor,0.88037109375,pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A correct B wrong,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img355_pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0.png
223,glioma/Te-gl_30.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_30.jpg,glioma,ResNet50,glioma,0.9951171875,pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A correct B wrong,conv5_block3_3_conv,/kaggle/working/results/explainability/gradcam/ResNet50/img223_pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0.png
223,glioma/Te-gl_30.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_30.jpg,glioma,EfficientNetB0,meningioma,0.6337890625,pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A correct B wrong,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img223_pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0.png
164,glioma/Te-gl_247.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_247.jpg,glioma,ResNet50,glioma,0.95263671875,pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A correct B wrong,conv5_block3_3_conv,/kaggle/working/results/explainability/gradcam/ResNet50/img164_pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0.png
164,glioma/Te-gl_247.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_247.jpg,glioma,EfficientNetB0,meningioma,0.9052734375,pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A correct B wrong,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img164_pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0.png
662,meningioma/Te-me_242.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_242.jpg,meningioma,ResNet50,meningioma,1.0,pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A correct B wrong,conv5_block3_3_conv,/kaggle/working/results/explainability/gradcam/ResNet50/img662_pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0.png
662,meningioma/Te-me_242.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_242.jpg,meningioma,EfficientNetB0,pituitary,0.9267578125,pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A correct B wrong,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img662_pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0.png
695,meningioma/Te-me_272.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_272.jpg,meningioma,ResNet50,meningioma,0.75341796875,pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A correct B wrong,conv5_block3_3_conv,/kaggle/working/results/explainability/gradcam/ResNet50/img695_pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0.png
695,meningioma/Te-me_272.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_272.jpg,meningioma,EfficientNetB0,pituitary,0.591796875,pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A correct B wrong,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img695_pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0.png
792,meningioma/Te-me_92.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_92.jpg,meningioma,ResNet50,meningioma,0.83984375,pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A correct B wrong,conv5_block3_3_conv,/kaggle/working/results/explainability/gradcam/ResNet50/img792_pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0.png
792,meningioma/Te-me_92.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_92.jpg,meningioma,EfficientNetB0,pituitary,0.93505859375,pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A correct B wrong,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img792_pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0.png
557,meningioma/Te-me_148.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_148.jpg,meningioma,ResNet50,glioma,0.75244140625,pairwise_A_wrong_B_correct_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A wrong B correct,conv5_block3_3_conv,/kaggle/working/results/explainability/gradcam/ResNet50/img557_pairwise_A_wrong_B_correct_ResNet50_vs_EfficientNetB0.png
557,meningioma/Te-me_148.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_148.jpg,meningioma,EfficientNetB0,meningioma,0.58056640625,pairwise_A_wrong_B_correct_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A wrong B correct,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img557_pairwise_A_wrong_B_correct_ResNet50_vs_EfficientNetB0.png
74,glioma/Te-gl_166.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_166.jpg,glioma,ResNet50,notumor,0.7421875,pairwise_A_wrong_B_correct_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A wrong B correct,conv5_block3_3_conv,/kaggle/working/results/explainability/gradcam/ResNet50/img74_pairwise_A_wrong_B_correct_ResNet50_vs_EfficientNetB0.png
74,glioma/Te-gl_166.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_166.jpg,glioma,EfficientNetB0,glioma,0.97412109375,pairwise_A_wrong_B_correct_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A wrong B correct,top_conv,/kaggle/working/results/explainability/gradcam/EfficientNetB0/img74_pairwise_A_wrong_B_correct_ResNet50_vs_EfficientNetB0.png
